embedding_type,n_samples,bootstrap_iters,tau,tau_ci_lower,tau_ci_upper,spectral_gap,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette,silhouette_ci_lower,silhouette_ci_upper,trustworthiness,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw,id_raw_ci_lower,id_raw_ci_upper,id_diff,id_diff_ci_lower,id_diff_ci_upper,progression,model
patch_mean_0.625,4000,0,0.6588756834960033,,,0.009914279,,,0.61998002394996,,,0.06043801919270731,,,0.967075702811245,,,18.958645126657125,,,4.929871913966807,,,CRC-Conventional,conch
patch_mean_0.875,4000,0,0.7046021001907719,,,0.02534777,,,0.6497159769346894,,,0.08743710869120269,,,0.9715464357429718,,,19.022656199170893,,,4.671663758281994,,,CRC-Conventional,conch
patch_mean_1.0,4000,0,0.715330565291141,,,0.04578042,,,0.6527058736640248,,,0.07662156985017844,,,0.9689078313253012,,,19.784754241952594,,,4.951025299845067,,,CRC-Conventional,conch
cls_0.125,4000,0,0.24400977795917306,,,0.05500543,,,0.4214916239973957,,,-0.033477355963748075,,,0.9860918172690764,,,11.854485698430157,,,4.096491757897127,,,CRC-Conventional,conch
cls_0.375,4000,0,0.3971332620510276,,,0.018319786,,,0.4509098366129394,,,-0.012613839878143128,,,0.9823058734939759,,,12.999875162845882,,,4.555033389832689,,,CRC-Conventional,conch
cls_0.625,4000,0,0.6803546438471884,,,0.011416137,,,0.6017876066634109,,,0.04789426489142003,,,0.9720082329317269,,,18.04494357560226,,,4.728602086932288,,,CRC-Conventional,conch
cls_0.875,4000,0,0.7195884784485591,,,0.021940708,,,0.6379178617386086,,,0.050846068483128386,,,0.9686567269076305,,,20.908394952168372,,,4.918990093345859,,,CRC-Conventional,conch
cls_1.0,4000,0,0.7259395479926928,,,0.020822585,,,0.6451298763379277,,,0.049973005313263284,,,0.9647788654618474,,,20.61708298563087,,,4.951736212617981,,,CRC-Conventional,conch
final_embedding,4000,100,0.7028010190323626,0.5185104664139794,0.7310992681155344,0.07074708,0.06265799552202225,0.07437275648117066,0.6212435450651654,0.6154316073842152,0.6341132256509555,0.07768842051871187,0.06553603337423637,0.0801621656872185,0.9747437248995984,0.9739105396586346,0.9802815838353414,17.15416485094341,15.920472544154205,17.806565272522406,5.378258846791721,0.587341317714005,0.6722109464621983,CRC-Conventional,conch
patch_mean_0.125,4000,0,0.0872008950705703,,,0.03306061,,,0.39195223075694746,,,-0.07683361996036998,,,0.9863053714859438,,,14.749775767028419,,,3.686425140239861,,,CRC-Conventional,gigapath
